,company_code,date,open,high,low,close,adj_close,volume
64,^AEX,2007-11-30,502.8500061035156,509.8699951171875,502.3399963378906,507.5799865722656,507.5799865722656,187686700
65,^AEX,2007-12-03,506.8599853515625,508.9100036621094,501.9599914550781,502.8800048828125,502.8800048828125,141934000
66,^AEX,2007-12-04,503.6099853515625,503.7300109863281,495.489990234375,497.5199890136719,497.5199890136719,137127100
67,^AEX,2007-12-05,499.6700134277344,508.6499938964844,499.4800109863281,507.79998779296875,507.79998779296875,124585600
68,^AEX,2007-12-06,510.4599914550781,515.3400268554688,506.7799987792969,510.42999267578125,510.42999267578125,153210000
69,^AEX,2007-12-07,512.8200073242188,516.3900146484375,512.25,513.5900268554688,513.5900268554688,137234500
70,^AEX,2007-12-10,512.0,518.239990234375,511.9800109863281,516.8400268554688,516.8400268554688,105936400
71,^AEX,2007-12-11,518.6900024414062,518.8200073242188,513.4500122070312,515.489990234375,515.489990234375,99237200
72,^AEX,2007-12-12,510.0400085449219,521.489990234375,509.32000732421875,516.2000122070312,516.2000122070312,243238600
73,^AEX,2007-12-13,511.3900146484375,511.9800109863281,507.1000061035156,507.8999938964844,507.8999938964844,150641000
74,^AEX,2007-12-14,510.42999267578125,512.239990234375,506.3299865722656,511.2799987792969,511.2799987792969,130287300
75,^AEX,2007-12-17,505.6600036621094,506.1600036621094,502.3800048828125,503.4599914550781,503.4599914550781,132503200
76,^AEX,2007-12-18,502.04998779296875,508.69000244140625,501.7900085449219,502.7200012207031,502.7200012207031,128413000
77,^AEX,2007-12-19,504.4599914550781,505.8500061035156,499.0,502.6300048828125,502.6300048828125,139756900
78,^AEX,2007-12-20,504.1300048828125,508.29998779296875,503.92999267578125,506.7900085449219,506.7900085449219,100080500
79,^AEX,2007-12-21,512.030029296875,514.7999877929688,510.44000244140625,513.7100219726562,513.7100219726562,181485500
80,^AEX,2007-12-24,515.2899780273438,516.4400024414062,514.7899780273438,516.1900024414062,516.1900024414062,18503600
81,^AEX,2007-12-27,517.9500122070312,519.0800170898438,515.52001953125,516.4299926757812,516.4299926757812,64300400
82,^AEX,2007-12-28,514.0700073242188,516.9199829101562,514.0700073242188,515.6900024414062,515.6900024414062,46832800
83,^AEX,2007-12-31,516.0599975585938,516.3200073242188,515.0700073242188,515.77001953125,515.77001953125,16254600
84,^AEX,2008-01-02,514.6799926757812,518.27001953125,509.1199951171875,509.7699890136719,509.7699890136719,93435400
85,^AEX,2008-01-03,509.70001220703125,510.3299865722656,504.80999755859375,508.6700134277344,508.6700134277344,121804400
86,^AEX,2008-01-04,507.70001220703125,511.1600036621094,498.95001220703125,500.6000061035156,500.6000061035156,174988000
87,^AEX,2008-01-07,498.7300109863281,501.79998779296875,496.04998779296875,500.6300048828125,500.6300048828125,149724600
88,^AEX,2008-01-08,502.32000732421875,502.7200012207031,496.67999267578125,497.2300109863281,497.2300109863281,133286000
89,^AEX,2008-01-09,492.80999755859375,493.760009765625,489.0799865722656,491.739990234375,491.739990234375,174002300
90,^AEX,2008-01-10,494.5400085449219,494.5400085449219,483.4599914550781,484.1000061035156,484.1000061035156,141923400
91,^AEX,2008-01-11,482.8900146484375,483.8299865722656,479.8299865722656,481.8299865722656,481.8299865722656,148508500
92,^AEX,2008-01-14,480.17999267578125,487.17999267578125,479.989990234375,484.7200012207031,484.7200012207031,100980400
93,^AEX,2008-01-15,483.5799865722656,484.3900146484375,470.5400085449219,470.5400085449219,470.5400085449219,160011900
94,^AEX,2008-01-16,466.989990234375,468.1499938964844,458.4200134277344,462.6099853515625,462.6099853515625,221409900
95,^AEX,2008-01-17,465.9800109863281,469.2200012207031,459.5899963378906,460.25,460.25,178221000
96,^AEX,2008-01-18,456.3599853515625,463.70001220703125,450.0799865722656,450.0799865722656,450.0799865722656,263734900
97,^AEX,2008-01-21,444.4100036621094,444.760009765625,421.2099914550781,422.45001220703125,422.45001220703125,295448400
98,^AEX,2008-01-22,404.04998779296875,437.6600036621094,401.45001220703125,433.2699890136719,433.2699890136719,354003000
99,^AEX,2008-01-23,442.5,442.7300109863281,413.4800109863281,417.1300048828125,417.1300048828125,268992000
100,^AEX,2008-01-24,435.3500061035156,444.2300109863281,430.4100036621094,444.2300109863281,444.2300109863281,225106300
101,^AEX,2008-01-25,453.69000244140625,453.69000244140625,437.0199890136719,438.69000244140625,438.69000244140625,223008100
102,^AEX,2008-01-28,433.0799865722656,440.2799987792969,429.7900085449219,439.32000732421875,439.32000732421875,174494600
103,^AEX,2008-01-29,443.1499938964844,448.489990234375,440.6600036621094,446.0799865722656,446.0799865722656,160314200
104,^AEX,2008-01-30,442.6000061035156,445.5400085449219,439.9800109863281,443.0400085449219,443.0400085449219,135643500
105,^AEX,2008-01-31,440.3900146484375,443.1199951171875,430.1400146484375,441.3299865722656,441.3299865722656,218028000
106,^AEX,2008-02-01,445.07000732421875,454.05999755859375,443.9100036621094,451.6099853515625,451.6099853515625,194184200
107,^AEX,2008-02-04,456.8500061035156,457.1300048828125,449.9100036621094,451.9100036621094,451.9100036621094,107809300
108,^AEX,2008-02-05,450.260009765625,453.25,436.32000732421875,436.80999755859375,436.80999755859375,203805100
109,^AEX,2008-02-06,431.3299865722656,442.69000244140625,431.239990234375,442.3299865722656,442.3299865722656,151295400
110,^AEX,2008-02-07,438.94000244140625,440.19000244140625,428.94000244140625,432.1499938964844,432.1499938964844,163215200
111,^AEX,2008-02-08,436.8299865722656,439.19000244140625,429.2799987792969,432.1000061035156,432.1000061035156,122235900
112,^AEX,2008-02-11,428.2200012207031,434.8999938964844,425.8299865722656,427.739990234375,427.739990234375,142444100
113,^AEX,2008-02-12,431.510009765625,444.0,425.3500061035156,443.8900146484375,443.8900146484375,197216500
114,^AEX,2008-02-13,439.7200012207031,447.32000732421875,437.6300048828125,444.17999267578125,444.17999267578125,144155700
115,^AEX,2008-02-14,449.54998779296875,450.489990234375,441.6300048828125,442.5299987792969,442.5299987792969,145438300
116,^AEX,2008-02-15,442.7099914550781,445.3599853515625,433.70001220703125,434.80999755859375,434.80999755859375,155019000
117,^AEX,2008-02-18,438.1199951171875,446.20001220703125,438.1199951171875,444.6199951171875,444.6199951171875,92056600
118,^AEX,2008-02-19,443.69000244140625,452.3800048828125,439.82000732421875,448.7699890136719,448.7699890136719,176120800
119,^AEX,2008-02-20,444.8299865722656,450.6700134277344,444.0400085449219,446.69000244140625,446.69000244140625,198636900
120,^AEX,2008-02-21,451.1499938964844,457.54998779296875,449.510009765625,453.1400146484375,453.1400146484375,166185400
121,^AEX,2008-02-22,450.8500061035156,456.6700134277344,448.739990234375,451.6300048828125,451.6300048828125,148290400
122,^AEX,2008-02-25,457.0899963378906,461.7099914550781,454.6199951171875,459.010009765625,459.010009765625,115440900
123,^AEX,2008-02-26,461.010009765625,464.4700012207031,459.1000061035156,464.3399963378906,464.3399963378906,133929300
124,^AEX,2008-02-27,465.4599914550781,466.1099853515625,455.7699890136719,462.5799865722656,462.5799865722656,151087400
125,^AEX,2008-02-28,460.25,461.1300048828125,452.739990234375,452.9100036621094,452.9100036621094,137231200
126,^AEX,2008-02-29,450.8800048828125,452.8800048828125,443.8500061035156,446.5299987792969,446.5299987792969,149991600
127,^AEX,2008-03-03,439.07000732421875,444.3299865722656,437.0299987792969,441.4800109863281,441.4800109863281,198424900
128,^AEX,2008-03-04,442.010009765625,446.1400146484375,434.0899963378906,436.29998779296875,436.29998779296875,150395500
129,^AEX,2008-03-05,440.489990234375,444.9599914550781,436.75,444.3999938964844,444.3999938964844,130265000
130,^AEX,2008-03-06,444.3599853515625,444.45001220703125,436.1499938964844,437.2699890136719,437.2699890136719,146494900
131,^AEX,2008-03-07,431.7099914550781,437.989990234375,430.0199890136719,435.0899963378906,435.0899963378906,194898600
132,^AEX,2008-03-10,432.3800048828125,434.1400146484375,425.94000244140625,427.9599914550781,427.9599914550781,137828000
133,^AEX,2008-03-11,429.1199951171875,439.42999267578125,427.79998779296875,433.6400146484375,433.6400146484375,281206100
134,^AEX,2008-03-12,440.8399963378906,442.82000732421875,437.3999938964844,439.80999755859375,439.80999755859375,249802300
135,^AEX,2008-03-13,432.7300109863281,435.3500061035156,428.0199890136719,434.54998779296875,434.54998779296875,326924100
136,^AEX,2008-03-14,433.739990234375,441.6099853515625,429.32000732421875,432.29998779296875,432.29998779296875,294868500
137,^AEX,2008-03-17,419.20001220703125,423.92999267578125,414.29998779296875,415.9200134277344,415.9200134277344,347553600
138,^AEX,2008-03-18,422.3399963378906,428.0799865722656,419.8800048828125,427.4800109863281,427.4800109863281,263613300
139,^AEX,2008-03-19,432.29998779296875,433.4200134277344,424.20001220703125,426.94000244140625,426.94000244140625,351201900
140,^AEX,2008-03-20,422.82000732421875,426.6700134277344,421.80999755859375,425.7900085449219,425.7900085449219,405071600
141,^AEX,2008-03-25,437.8399963378906,439.2099914550781,433.1099853515625,437.0,437.0,310061300
142,^AEX,2008-03-26,435.1499938964844,438.1099853515625,434.3599853515625,438.1099853515625,438.1099853515625,219838000
143,^AEX,2008-03-27,437.0799865722656,445.239990234375,437.0799865722656,441.9800109863281,441.9800109863281,213249100
144,^AEX,2008-03-28,441.0899963378906,443.67999267578125,439.2200012207031,440.989990234375,440.989990234375,165086100
145,^AEX,2008-03-31,437.7200012207031,442.8800048828125,434.8800048828125,442.42999267578125,442.42999267578125,184411400
146,^AEX,2008-04-01,440.6499938964844,454.1199951171875,440.1400146484375,453.6199951171875,453.6199951171875,262117600
147,^AEX,2008-04-02,456.8699951171875,457.4100036621094,450.25,456.95001220703125,456.95001220703125,265945900
148,^AEX,2008-04-03,457.92999267578125,458.07000732421875,452.6300048828125,455.29998779296875,455.29998779296875,219678100
149,^AEX,2008-04-04,456.92999267578125,460.8999938964844,456.2799987792969,460.80999755859375,460.80999755859375,225549600
150,^AEX,2008-04-07,464.1499938964844,466.17999267578125,462.8999938964844,465.3800048828125,465.3800048828125,210126000
151,^AEX,2008-04-08,462.0,464.44000244140625,460.6499938964844,464.44000244140625,464.44000244140625,187134800
152,^AEX,2008-04-09,462.1700134277344,465.3599853515625,460.8900146484375,461.2699890136719,461.2699890136719,223677400
153,^AEX,2008-04-10,460.1600036621094,461.489990234375,453.5,459.4800109863281,459.4800109863281,244524800
154,^AEX,2008-04-11,461.4700012207031,462.8800048828125,450.54998779296875,453.42999267578125,453.42999267578125,241611100
155,^AEX,2008-04-14,448.2099914550781,452.010009765625,447.6000061035156,450.760009765625,450.760009765625,171718600
156,^AEX,2008-04-15,453.2699890136719,455.8999938964844,449.1000061035156,453.2799987792969,453.2799987792969,195763400
157,^AEX,2008-04-16,457.2099914550781,463.2200012207031,455.5899963378906,463.2200012207031,463.2200012207031,234408900
158,^AEX,2008-04-17,463.9200134277344,465.44000244140625,460.0400085449219,462.5400085449219,462.5400085449219,213006900
159,^AEX,2008-04-18,464.1600036621094,476.30999755859375,464.1300048828125,474.75,474.75,282627900
160,^AEX,2008-04-21,474.5799865722656,475.2300109863281,468.95001220703125,470.6700134277344,470.6700134277344,209760800
161,^AEX,2008-04-22,468.1499938964844,470.95001220703125,463.8900146484375,466.0799865722656,466.0799865722656,232234500
162,^AEX,2008-04-23,466.6400146484375,471.7099914550781,463.9200134277344,471.239990234375,471.239990234375,258581100
163,^AEX,2008-04-24,466.6199951171875,467.3599853515625,461.010009765625,466.1400146484375,466.1400146484375,240675800
164,^AEX,2008-04-25,468.44000244140625,470.69000244140625,466.6400146484375,467.8399963378906,467.8399963378906,199336000
165,^AEX,2008-04-28,468.4200134277344,473.95001220703125,468.32000732421875,472.20001220703125,472.20001220703125,163491900
166,^AEX,2008-04-29,470.3500061035156,473.95001220703125,469.7200012207031,471.2200012207031,471.2200012207031,187760700
167,^AEX,2008-04-30,471.67999267578125,476.3900146484375,469.8299865722656,475.55999755859375,475.55999755859375,190597300
168,^AEX,2008-05-02,478.9599914550781,483.4200134277344,476.510009765625,481.2099914550781,481.2099914550781,227779600
169,^AEX,2008-05-05,480.2099914550781,482.2699890136719,479.4599914550781,481.3800048828125,481.3800048828125,92884800
170,^AEX,2008-05-06,481.1499938964844,483.3900146484375,477.0199890136719,480.6600036621094,480.6600036621094,213567400
171,^AEX,2008-05-07,481.6099853515625,487.3800048828125,480.55999755859375,485.29998779296875,485.29998779296875,124300300
172,^AEX,2008-05-08,481.3699951171875,484.7900085449219,481.20001220703125,484.6099853515625,484.6099853515625,115022000
173,^AEX,2008-05-09,482.1300048828125,482.45001220703125,478.30999755859375,480.3999938964844,480.3999938964844,106643800
174,^AEX,2008-05-12,483.6000061035156,484.9200134277344,481.0799865722656,482.07000732421875,482.07000732421875,52699400
175,^AEX,2008-05-13,484.3699951171875,484.3699951171875,476.3500061035156,480.4800109863281,480.4800109863281,117282800
176,^AEX,2008-05-14,481.8699951171875,489.4599914550781,481.69000244140625,488.3900146484375,488.3900146484375,112004200
177,^AEX,2008-05-15,486.3399963378906,490.6400146484375,485.92999267578125,489.8999938964844,489.8999938964844,91879600
178,^AEX,2008-05-16,492.3599853515625,494.92999267578125,489.69000244140625,490.7799987792969,490.7799987792969,127926500
179,^AEX,2008-05-19,491.7099914550781,496.1199951171875,490.8399963378906,496.1199951171875,496.1199951171875,95491000
180,^AEX,2008-05-20,492.67999267578125,493.5799865722656,487.2699890136719,487.2699890136719,487.2699890136719,100392800
181,^AEX,2008-05-21,488.44000244140625,490.260009765625,485.67999267578125,487.6199951171875,487.6199951171875,141621500
182,^AEX,2008-05-22,483.6700134277344,487.20001220703125,483.0799865722656,485.6099853515625,485.6099853515625,110745400
183,^AEX,2008-05-23,485.1099853515625,485.239990234375,478.3900146484375,478.3900146484375,478.3900146484375,99802400
184,^AEX,2008-05-26,479.260009765625,480.8399963378906,478.2900085449219,478.2900085449219,478.2900085449219,35315800
185,^AEX,2008-05-27,480.0400085449219,480.79998779296875,473.0199890136719,473.8399963378906,473.8399963378906,93747200
186,^AEX,2008-05-28,475.4599914550781,484.5299987792969,475.0400085449219,481.6600036621094,481.6600036621094,99548400
187,^AEX,2008-05-29,484.4700012207031,486.1099853515625,480.79998779296875,483.80999755859375,483.80999755859375,86137600
188,^AEX,2008-05-30,484.9200134277344,487.8599853515625,484.8800048828125,485.5199890136719,485.5199890136719,107736400
189,^AEX,2008-06-02,483.8500061035156,483.94000244140625,477.0400085449219,479.1499938964844,479.1499938964844,88191400
190,^AEX,2008-06-03,480.0199890136719,484.07000732421875,479.0299987792969,483.8999938964844,483.8999938964844,123282800
191,^AEX,2008-06-04,480.3399963378906,480.3399963378906,474.739990234375,478.57000732421875,478.57000732421875,113932700
192,^AEX,2008-06-05,481.6000061035156,483.7900085449219,479.29998779296875,482.260009765625,482.260009765625,117924700
193,^AEX,2008-06-06,486.17999267578125,487.32000732421875,471.2300109863281,471.2300109863281,471.2300109863281,142864400
194,^AEX,2008-06-09,469.30999755859375,472.4700012207031,468.55999755859375,469.82000732421875,469.82000732421875,116486700
195,^AEX,2008-06-10,466.55999755859375,467.1300048828125,462.2699890136719,464.19000244140625,464.19000244140625,140215700
196,^AEX,2008-06-11,465.3900146484375,467.8399963378906,455.70001220703125,456.3399963378906,456.3399963378906,144677700
197,^AEX,2008-06-12,456.5,460.95001220703125,456.5,459.1099853515625,459.1099853515625,130433500
198,^AEX,2008-06-13,458.239990234375,460.6000061035156,452.4800109863281,459.9599914550781,459.9599914550781,104004800
199,^AEX,2008-06-16,459.7799987792969,460.989990234375,454.6400146484375,458.70001220703125,458.70001220703125,101934700
200,^AEX,2008-06-17,459.7699890136719,464.32000732421875,459.75,459.8299865722656,459.8299865722656,107437300
201,^AEX,2008-06-18,457.8999938964844,458.3399963378906,448.44000244140625,450.57000732421875,450.57000732421875,121417700
202,^AEX,2008-06-19,448.9800109863281,452.7799987792969,446.67999267578125,446.67999267578125,446.67999267578125,139839500
203,^AEX,2008-06-20,448.6199951171875,449.94000244140625,434.7900085449219,437.3299865722656,437.3299865722656,206386100
204,^AEX,2008-06-23,436.760009765625,440.6300048828125,435.2799987792969,437.44000244140625,437.44000244140625,108527000
205,^AEX,2008-06-24,437.42999267578125,440.1700134277344,428.94000244140625,437.3800048828125,437.3800048828125,158250600
206,^AEX,2008-06-25,439.19000244140625,441.1000061035156,436.70001220703125,439.55999755859375,439.55999755859375,109573600
207,^AEX,2008-06-26,436.0199890136719,436.7099914550781,426.0299987792969,426.0299987792969,426.0299987792969,258669600
208,^AEX,2008-06-27,426.29998779296875,428.5400085449219,419.3500061035156,425.9200134277344,425.9200134277344,182556200
209,^AEX,2008-06-30,427.489990234375,428.7900085449219,419.1000061035156,425.92999267578125,425.92999267578125,187358200
210,^AEX,2008-07-01,424.2099914550781,424.2099914550781,413.7200012207031,414.5199890136719,414.5199890136719,174313700
211,^AEX,2008-07-02,413.94000244140625,417.69000244140625,408.3999938964844,408.3999938964844,408.3999938964844,151929700
212,^AEX,2008-07-03,401.5799865722656,409.92999267578125,400.239990234375,408.54998779296875,408.54998779296875,180223100
213,^AEX,2008-07-04,410.1199951171875,410.1499938964844,403.32000732421875,403.3599853515625,403.3599853515625,75595400
214,^AEX,2008-07-07,407.2799987792969,412.20001220703125,404.3900146484375,411.1199951171875,411.1199951171875,90702200
215,^AEX,2008-07-08,402.1000061035156,404.9599914550781,397.6700134277344,402.7900085449219,402.7900085449219,140285500
216,^AEX,2008-07-09,407.1700134277344,411.17999267578125,405.7099914550781,410.8299865722656,410.8299865722656,126240500
217,^AEX,2008-07-10,404.2099914550781,407.95001220703125,399.2900085449219,401.92999267578125,401.92999267578125,143509100
218,^AEX,2008-07-11,404.4100036621094,405.8900146484375,391.9800109863281,391.9800109863281,391.9800109863281,145577300
219,^AEX,2008-07-14,397.4800109863281,399.6499938964844,394.54998779296875,395.3500061035156,395.3500061035156,127677100
220,^AEX,2008-07-15,391.30999755859375,391.4100036621094,379.3500061035156,383.6600036621094,383.6600036621094,251291100
221,^AEX,2008-07-16,385.0299987792969,385.0299987792969,374.0899963378906,383.989990234375,383.989990234375,218291600
222,^AEX,2008-07-17,390.5899963378906,396.739990234375,388.5299987792969,392.6600036621094,392.6600036621094,183419000
223,^AEX,2008-07-18,388.510009765625,395.94000244140625,385.5400085449219,395.94000244140625,395.94000244140625,179102200
224,^AEX,2008-07-21,395.3900146484375,403.1600036621094,390.739990234375,400.3599853515625,400.3599853515625,131788100
225,^AEX,2008-07-22,396.2099914550781,400.55999755859375,392.5199890136719,400.20001220703125,400.20001220703125,154615100
226,^AEX,2008-07-23,405.989990234375,407.5799865722656,403.4599914550781,405.3800048828125,405.3800048828125,151925900
227,^AEX,2008-07-24,407.3299865722656,408.2799987792969,395.3699951171875,396.6499938964844,396.6499938964844,125073800
228,^AEX,2008-07-25,391.8500061035156,397.2300109863281,390.79998779296875,395.7699890136719,395.7699890136719,156458400
229,^AEX,2008-07-28,394.92999267578125,396.9599914550781,391.3900146484375,392.9800109863281,392.9800109863281,106533200
230,^AEX,2008-07-29,388.5299987792969,396.7799987792969,387.0400085449219,395.1000061035156,395.1000061035156,132712400
231,^AEX,2008-07-30,403.57000732421875,405.3500061035156,400.92999267578125,404.3900146484375,404.3900146484375,132223600
232,^AEX,2008-07-31,405.54998779296875,406.2200012207031,398.739990234375,399.95001220703125,399.95001220703125,163272000
233,^AEX,2008-08-01,396.67999267578125,399.0299987792969,392.5,394.5299987792969,394.5299987792969,131411400
234,^AEX,2008-08-04,393.44000244140625,400.1199951171875,391.75,392.4800109863281,392.4800109863281,123245100
235,^AEX,2008-08-05,392.7099914550781,403.4599914550781,392.010009765625,403.4599914550781,403.4599914550781,153391600
236,^AEX,2008-08-06,405.70001220703125,410.6199951171875,405.010009765625,410.510009765625,410.510009765625,132102200
237,^AEX,2008-08-07,408.3500061035156,412.3800048828125,404.67999267578125,405.69000244140625,405.69000244140625,140378700
238,^AEX,2008-08-08,402.9200134277344,408.5199890136719,400.4800109863281,408.5199890136719,408.5199890136719,140961700
239,^AEX,2008-08-11,409.6000061035156,412.57000732421875,408.8599853515625,412.1300048828125,412.1300048828125,113138100
240,^AEX,2008-08-12,411.05999755859375,416.7200012207031,409.7300109863281,415.55999755859375,415.55999755859375,137382900
241,^AEX,2008-08-13,414.9200134277344,417.4200134277344,410.32000732421875,410.3299865722656,410.3299865722656,128579800
242,^AEX,2008-08-14,413.07000732421875,413.19000244140625,405.9200134277344,409.4100036621094,409.4100036621094,110771500
243,^AEX,2008-08-15,410.6499938964844,414.2300109863281,408.0799865722656,409.8599853515625,409.8599853515625,94451000
244,^AEX,2008-08-18,409.0,414.4700012207031,407.9200134277344,410.510009765625,410.510009765625,76784600
245,^AEX,2008-08-19,405.8699951171875,405.8699951171875,398.75,398.75,398.75,106967800
